Physique Factor,nutritionists,"Please visit Physique Factor's page on Facebook for current pictures and videos.

Martin works with clients of all levels of fitness. If you are new to fitness and are not sure how to get started or a seasoned athlete looking to take your conditioning to the next level, Martin can help you achieve your goal. Martin uses results based techniques and exercises to create a fun, safe and effective workout for all his clients.

Martin is certified with the International Sports Science Association. He is RKC and StrongFirst certified (gold standard for kettlebell training) instructor and a Training for Warriors certified instructor.

Martin has worked with children as young as 6 to adults as old as 85. He personally develops a training program uniquely tailored to his client's needs and abilities.

Physique Factor launched PRIMAL PLAY, an exclusive and unique youth strength and conditioning program for children ages 3 to 18 this  summer 2015.

Martin will listen to your needs and concerns, assess your abilities and work with you to create a fitness program that meets all your needs.",physiquefactor.com,(626) 808-7270,"117 W Bellevue Ste 4 Pasadena, CA 91105 ","https://s3-media4.fl.yelpcdn.com/bphoto/V3sEfBSH3m1SJI3Ko1Lj2g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/mASGqPIJQ3T2-ycyN2JrxQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/rBmtECAJjrKQwCsB3Xrwpw/o.jpg,","Trainers,Nutritionists,",Pasadena,91105
Custom Probiotics,nutritionists,"Online purchase only, Call for more info.

Custom Probiotics formulates and supplies custom blends of highest potency and best probiotics single and multi-strain Acidophilus and Bifidus probiotic dietary supplements, for children and adults, at affordable prices. Our probiotics are available in capsule and powder formulations ranging from 50 billion probiotic bacteria per capsule to 100-400 billion per gram for the powders at the time of expiration, verified by independent laboratory testing.

Probiotics play a key role in human nutrition and health in balancing the intestinal microflora naturally and improving digestive, urogenital and immune systems. Factors that affect the intestinal and vaginal microflora negatively are: antibiotics, infection, poor diet (such as junk foods and sugar) and stress.",customprobiotics.com,(818) 248-3529,"2947 Honolulu Ave Ste B La Crescenta, CA 91214 ","https://s3-media3.fl.yelpcdn.com/bphoto/MJypQbWATCSkVfBcTTfgGQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kidw6VoTViURMquT0rOs_Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/UZ5A6HXP_zEhV9nBhtAh7w/o.jpg,","Health Markets,Nutritionists,",La Crescenta,91214
Jade Temple Healing,nutritionists,Grand Reopening! Enjoy 50% off your initial acupuncture treatment or treatment of choice for all new patients. Offering virtual and in office services.,jadetemplehealing.com,(310) 621-1172,"1514 17th St Ste 203 Santa Monica, CA 90404 ","https://s3-media3.fl.yelpcdn.com/bphoto/S8PdcIzIOXSS9Bpx0kuEeQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/3qaR1Cs2BxvnwmymrvvhWQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/NMaXxQFJS5nLJZYN5hzbSw/o.jpg,","Naturopathic/Holistic,Acupuncture,Nutritionists,",Santa Monica,90404
Xtrength Fitness,nutritionists,"Weight lost, strength and conditioning , powerlifting , cross fit, athletic training, physique and bikini competitions.",,(562) 253-2428,"9054 Slauson Ave Pico Rivera, CA 90660 ","https://s3-media3.fl.yelpcdn.com/bphoto/LalbA8jrGtbhn2nHUEN3zQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/5LpPu8AgPQPkE0MiZkrAkA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/O95twFH7rvs_4emqXtYNUQ/o.jpg,","Gyms,Trainers,Nutritionists,",Pico Rivera,90660
"Nutritionist and Personal Trainer, it's Gursha",nutritionists,"Nutrition counseling with a holistic approach, focused on balancing PH, eliminating toxins, and improving life quality. Certified fitness professionals to design a customized exercise plan, compatible to your nutrition plan and lifestyle.",itsgursha.com,(424) 512-1225,"Venice, CA 90291 ","https://s3-media3.fl.yelpcdn.com/bphoto/DNB9AQ0m2cLQ9H7KAMU7_A/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/IbqpzPzWS9mgVGooBRyn8Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/dhwbLDV5oP-tQV6cJdwNqQ/o.jpg,","Trainers,Nutritionists,Doulas,",Venice,90291
Topa Personal Trainer,nutritionists,,,,"Beverly Hills, CA 90212 ",,"Trainers,Gyms,Nutritionists,",Beverly Hills,90212
Virility Health,nutritionists,,,(818) 221-3096,"9043 Woodman Ave Ste C Los Angeles, CA 91331 ","https://s3-media2.fl.yelpcdn.com/bphoto/nnxwq3PDVUJPK37LEbLMNA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/0JCEBaT9IVMUW9jJwvub1w/o.jpg,","Nutritionists,",Los Angeles,91331
Whole Approach Wellness,nutritionists,"Wellness is daily intention that touches every part of our lives. Our coaches are eager to guide to you a healthier body, mind and environment. As your body changes, so will your perspective. Your relationships will flourish to support your daily growth. We will help you discover what is no longer serving you and we walk with you as you shed all that is weighing you down. 

Collaboration is key in building a plan to overcome obstacles that have been standing in the way of your success. We are experienced with behavior change, weight loss, time management, increasing mobility &amp; strength, mending relationships, nutrition, injury &amp; pain prevention/management, aesthetic focused resistance training, coping with stress/anxiety/depression and much more. 

We believe that each individual can have a unique approach toward fulfillment. And we believe that it takes looking at the whole picture. Let us unveil your highest Self and be willing to gift yourself the Whole Approach to Wellness.",wholeapproachwellness.com,(803) 403-4703,"Los Angeles, CA 90024 ",,"Trainers,Nutritionists,",Los Angeles,90024
Vitality Institute of Health,nutritionists,"Accepting all Ages (Adults, Children, Families) 
Overall Improvement and Enhancement in Health, Energy, and Vitality
Orthopedic (Foot and Shoulder Problems)
Back, Neck, Hip Pain
Sacroiliac Injuries
Headaches (Migraines,Tension, and Cervicogenic)
TMJ (Jaw Pain and Clicking)
Sports-Related Knee and Ankle Injuries
Carpal Tunnel Syndrome
Tennis Elbow
Frozen Shoulder
Plantar Fasciitis
Nutrition for Pregnant Women, Children, and Adults
Deep Therapeutic Muscle Work to Increase Range of Motion and Circulation
Excellent Results for Longstanding Chronic Conditions
Pregnant Women
Specialized Pediatric Care Member (ICPA: International Chiropractic Pediatric Association)
Low Energy, Increase Energy and Vitality
Sleep Issues",vitalityinstituteofhealth.com,(310) 473-8191,"2001 S Barrington Ave Ste 212 West Los Angeles, CA 90025 ","https://s3-media2.fl.yelpcdn.com/bphoto/oaVpmM3vA47zCk5hF_klWg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/MKZQgwBVxUZwXzGz8nGPcg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/rcoYGF7J_LJCy0rcXl0Hqg/o.jpg,","Chiropractors,Physical Therapy,Nutritionists,",West Los Angeles,90025
Wholistic Kids and Families,nutritionists,,wholistickids.com,(310) 828-9998,"1821 Wilshire Blvd Ste 501 Santa Monica, CA 90403 ",,"Pediatricians,Naturopathic/Holistic,Osteopathic Physicians,",Santa Monica,90403
F45 Training Culver City,nutritionists,"F45 specialize in functional 45 minutes workouts! ""Functional Training"" is the engagement in exercises that mimic or recreate everyday movement. These types of exercises typically involve the use of your full body and multiple muscle groups. This style of training builds and sculpts lean, functional muscle and all can be found at F45 Training Culver City.
 
The fixed, 45 minute duration of our workouts exists to provide a timing structure to maximize our members' growth and progress. Our daily workouts vary with the number of exercise stations, the work/rest time ratio, and the number of repetitions through the circuit of each day. This provides a challenging workout for our team that is always evolving and never the same!
 
The motivation and encouragement in a group training facility create a pulsing, upbeat environment where goals are met and exceeded. Communities promoting fitness, good health and growth are forged in F45 studios around the world and are the source of our strength as an international brand.",f45training.com/CulverCity,(424) 444-7189,"11194 Washington Pl Culver City, CA 90232 ","https://s3-media2.fl.yelpcdn.com/bphoto/Y_alv-Z-G5pVVEKVBlhFAQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/BcYdCWG5DB842NjIwo9ZNw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/QmAoRgku7D0OI_W7lsxJdw/o.jpg,","Interval Training Gyms,Trainers,Circuit Training Gyms,",Culver City,90232
Bon Vivant,nutritionists,Bon Vivant offers one-on-one nutrition coaching to individuals looking to take control of their nutrition. Each plan is completely personalized to your needs and eating preferences in order for you to achieve your goal. We specialize in weight loss working with clients locally and across the globe.,Larissa-Perales.com,(210) 560-8957,"Pico Rivera, CA 90660 ","https://s3-media3.fl.yelpcdn.com/bphoto/O6b7mmhBAFUKn_ge50aOBw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/cm0xrIUxWpMwCmzuNJdFhw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/adky03GgYg9O_USod-86Tw/o.jpg,","Nutritionists,",Pico Rivera,90660
Live Revived - Aromatouch Massage,nutritionists,"THE OILS... THE MUSIC... THE TOUCH...

... it's time for YOUR spiritual retreat!

Low lit candles, deep music, and the perfect touch. I am professionally trained and certified.  My style is therapeutic meets sensual Aromatouch Massage.  I use 8 of the highest quality essential oils during the session, sending you floating away to Cloud 9...

Both men and women are invited to blissfully melt away on my table! I would love the opportunity to take you for a journey and help relieve some tension.  -- Let's go! 
  
My deeply relaxing massage is a warm, nurturing, spiritual and sensuous touch. Offering the entire spectrum of pressures from deep tissue to a feather-like Swedish with trigger point and reflexology to top it off.  My intent is to knead out all those awful knots and then calm the muscle back into relaxation. 

Incalls

60 min ~  $  90
90 min ~  $120 

Outcalls

60 min ~  $130
90 min ~  $150
(additional travel fee may apply if further than 15 miles from 91505)",mrchaz.com,(720) 295-2081,"N Hollywood Way W Burbank Blvd Los Angeles, CA 91505 ",,"Nutritionists,Massage Therapy,",Los Angeles,91505
Pac Fit,nutritionists,"PacFit is an all encompassing ""fitness lifestyle training"". My name is Jason Drumwright, I have been NASM certified personal trainer for over 6 years. I have been an athlete my entire life and have experience in everything from marathons, tough mudders, and triathlons to martial arts and of course weight training. I train people how to LIVE healthier lives, not just drop a few pounds and go back to an unhealthy lifestyle. I will teach you everything you need to know so that one day you won't need a trainer anymore! As your personal trainer, I am always available for questions or concerns. Depending on your level of fitness and your goals, we can train at your home or office, a park nearby, or a private gym!",pac-fit.com,(512) 644-3424,"1720 Pacific Ave Venice, CA 90291 ","https://s3-media1.fl.yelpcdn.com/bphoto/GhFPMUYFKJ6a34zUzpQfQA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/bsiWCwHgxfljqp8CPPMFhA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/MTLpQQtj-DAfBCKRDiXMwQ/o.jpg,","Nutritionists,Trainers,",Venice,90291
Women Infants & Children - WIC,nutritionists,"The Women, Infants &amp; Children (WIC) program is a supplemental nutrition program to help pregnant women, infants and children (up to age five) eat well, stay healthy and be active. Foster parents, dads, and caretakers of children under 5 are welcome! At no cost to you, WIC provides groceries, nutrition education, breastfeeding support, and referrals to community resources. Healthy foods provided at no cost include: Fruit, vegetables, Milk, (Cow's milk, lactose-free milk, and soy milk available), eggs, beans, peanut butter, whole grains (tortillas, pasta, oatmeal, bread, brown rice, cereals, barley and bulgur), breakfast cereal, yogurt, cheese, 100% juice, tofu, canned fish, baby food, infant cereal, and infant formula. The WIC food package will vary based on  participant age and other factors. WIC employs Registered Dietitian Nutritionists, Certified Lactation Educators, and an International Board Certified Lactation Consultants (IBCLC). Ask about seeing a WIC breastfeeding peer counselor the next time you come in. Services are available in Spanish, Vietnamese, and Chinese. Other language services are also offered by phone via medical translation services.",phfewic.org,(323) 261-6475,"4055 E Olympic Blvd Ste 100 Los Angeles, CA 90023 ","https://s3-media4.fl.yelpcdn.com/bphoto/qn3nTO_PdE1mOJCx0OcEQw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/yxjPWMVcBnW9lhd075GHJA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Sglv3P88t7ErIRZMYRwwhQ/o.jpg,","Nutritionists,Lactation Services,Parenting Classes,",Los Angeles,90023
Women Infants & Children - WIC,nutritionists,"The Women, Infants &amp; Children (WIC) program is a supplemental nutrition program to help pregnant women, infants and children (up to age five) eat well, stay healthy and be active. Foster parents, dads, and caretakers of children under 5 are welcome! At no cost to you, WIC provides groceries, nutrition education, breastfeeding support, and referrals to community resources. Healthy foods provided at no cost include: Fruit, vegetables, Milk, (Cow's milk, lactose-free milk, and soy milk available), eggs, beans, peanut butter, whole grains (tortillas, pasta, oatmeal, bread, brown rice, cereals, barley and bulgur), breakfast cereal, yogurt, cheese, 100% juice, tofu, canned fish, baby food, infant cereal, and infant formula. The WIC food package will vary based on  participant age and other factors. WIC employs Registered Dietitian Nutritionists, Certified Lactation Educators, and an International Board Certified Lactation Consultants (IBCLC). Ask about seeing a WIC breastfeeding peer counselor the next time you come in. Services are available in Spanish, Vietnamese, and Chinese. Other language services are also offered by phone via medical translation services.",phfewic.org,(323) 777-4280,"1836 W Imperial Hwy Los Angeles, CA 90047 ","https://s3-media2.fl.yelpcdn.com/bphoto/8yaBBhx4JFDHGqgIHobCJg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/PUt2bTcvYld1kGMx0h8K-g/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/5NxCfimPY1DAWK66l3b1BA/o.jpg,","Nutritionists,Lactation Services,Parenting Classes,",Los Angeles,90047
Boldfitness,nutritionists,"Comprehensive fitness training for beginners, seniors, weight loss, and advanced training for serious athletes. 
Specialty in post-physical therapy regimens for those in progressive recovery.

Beginner to advanced weight &amp; resistance training at The Gym LA.  

Optional outdoor programs - beginner to advanced hiking, trail running; and, mtn &amp; road biking with beginner instruction.  Group bike &amp; hike trail guiding also available.

For a seriously fun active summer adventure we take groups to Vail, Crested Butte, Boulder and Telluride, CO for hiking, mtn biking, rafting, ATV, horseback riding, fine dining and many other exciting activities.",boldfitness.com,(310) 890-6783,"11567 Santa Monica Blvd West Los Angeles, CA 90025 ","https://s3-media1.fl.yelpcdn.com/bphoto/VQxgn4-i7l1fl-qGvXhvXA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/iEQ_FliFdQBMhBt6e68nQQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/HmTN2uQE7k3Ss1dCQE_sjw/o.jpg,","Trainers,Physical Therapy,",West Los Angeles,90025
TRoe Fitness,nutritionists,"Whether it's in a group setting or during a 1:1 session with one of our trainers, with TRoe Fitness every workout is YOUR workout.
With every workout you can expect a combination of anaerobic and aerobic activity with very little rest or down time. Each session is meant to condition the entire body. All customized training programs with TRoe Fitness are results driven and goal oriented, with an emphasis on having fun.

Individual training sessions often include: Running stairs, sprints, jumping rope, boxing and or swimming. Group training sessions often include: Running stairs, sprints, and jumping rope for cardio. All weight training is done using body weight and resistance bands.

Other Facts:
· We have clients of all fitness levels.
· All training sessions are intense both mentally and physically.
· You will not be pushed to reach anyone else's goals but your own.
· We are here to support you where YOU are in your journey.
· We will push you and help you get the results you want.
· We ask that you give your workout 100% so we can help you achieve your goals.
· We always bring our A-game to your workout.
· We take the guesswork out of training because our programs are structured and educational.

Offering; Personal Training, Endurance Nutrition Consulting, Body Shaping &amp; Toning, Outdoor Weekend Circuit Training Classes, Health &amp; Wellness",troefitness.com,(310) 666-3592,"Burn Fitness 1233 3rd St Promenade Santa Monica, CA 90401 ","https://s3-media3.fl.yelpcdn.com/bphoto/6AWvHh78uv9FrzAmnihU9g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/yiv6KrERMZPN07f6JmBktA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/okNc5sfTfxzAbbtwdyHUHQ/o.jpg,","Trainers,Boot Camps,",Santa Monica,90401
SixPax Gym,nutritionists,"SixPax is an old school gym for busy people serious about getting in the best shape of their life.

We help you lose body-fat and gain muscles in the shortest amount of time possible!

The personal attention that you get by training with an award-winning bodybuilder will push you to your limit.

You'll be provided with a tailored workout regime, diet and new habits to follow.

Programs are short, intense and focused to give maximum results in the shortest amount of time.",sixpaxgym.com,(310) 591-0537,"4301 Sepulveda Blvd Culver City, CA 90230 ","https://s3-media2.fl.yelpcdn.com/bphoto/T5Rms6q4fqyHz59HlfYIiQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/w6njn3s86-NjSnJA1uXm9g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/veVrf2gT0W6uCO5A3XQN5g/o.jpg,","Gyms,Trainers,",Culver City,90230
CLR You,nutritionists,"Specializing in CRYOSKIN services!

A little about us! Czarina:

Health, Fitness and Nutrition are some of Czar's greatest passions! She started working in nutrition in '03 in Thailand-  spending a great deal of time learning how to detox and change to better eating habits.
She became an NASM certified personal trainer in '05 and has certified in TRX and training people from all walks of life over the years. An avid cook and passionate foodie she will show you how to make a diet taste delicious and  easily become your lifestyle.
She can also find you the best trainer to suit your goals, or figure out the best style of training to get you to enjoy your workouts. 
She has witnessed how Cryoskin is a brilliant way to compliment a healthy lifestyle by busting those annoying, hard to shift pockets of fat without the need for surgical intervention.",CLRYou.com,(323) 794-5223,"8725 Venice Blvd Los Angeles, CA 90034 ","https://s3-media4.fl.yelpcdn.com/bphoto/gwPvHL8HT2QD3PtmPfrPAQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/qqPzrZaE72AhjC7m32xvXA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/m_RoxvbkFom8XuNh-gqBbg/o.jpg,","Cryotherapy,Body Contouring,Trainers,",Los Angeles,90034
9Round - Torrance,nutritionists,"30 minute full body workout, no class times, trainer is always there to help you. First workout is free!",9round.com/locations/ca/torran…,(424) 731-8180,"2370 Crenshaw Blvd Ste E Torrance, CA 90501 ","https://s3-media4.fl.yelpcdn.com/bphoto/decv6aM0PeQfJw9WzMsseA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/YS5OdZ5ytMA8GwHK0EQ2CA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/8bT8LhZzi-Duvymt4xMUAg/o.jpg,","Kickboxing,Nutritionists,",Torrance,90501
Holistic Health Solutions,nutritionists,"* We are not stumped by your health complaints 
* We often see immediate changes by finding and correcting PRIMARY causes 
* We create big effects in your health - even within the first visit. 
* If all of the sources are not dealt with you only get partial relief. 
* We look for ALL the causes . 
* We help the body to self-correct",holistichealthsolutions.com,(562) 799-0320,"3968 Cerritos Ave Los Alamitos, CA 90720 ","https://s3-media2.fl.yelpcdn.com/bphoto/cTidVRxrwOJWBrfXnVRQzg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/lTd2dRy0S7TximbN7h1mGw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/zPePaD-KcidTrH-jMvylXQ/o.jpg,","Chiropractors,Nutritionists,Naturopathic/Holistic,",Los Alamitos,90720
Women Infants & Children - WIC,nutritionists,"The Women, Infants &amp; Children (WIC) program is a supplemental nutrition program to help pregnant women, infants and children (up to age five) eat well, stay healthy and be active. Foster parents, dads, and caretakers of children under 5 are welcome! At no cost to you, WIC provides groceries, nutrition education, breastfeeding support, and referrals to community resources. Healthy foods provided at no cost include: Fruit, vegetables, Milk, (Cow's milk, lactose-free milk, and soy milk available), eggs, beans, peanut butter, whole grains (tortillas, pasta, oatmeal, bread, brown rice, cereals, barley and bulgur), breakfast cereal, yogurt, cheese, 100% juice, tofu, canned fish, baby food, infant cereal, and infant formula. The WIC food package will vary based on  participant age and other factors. WIC employs Registered Dietitian Nutritionists, Certified Lactation Educators, and an International Board Certified Lactation Consultants (IBCLC). Ask about seeing a WIC breastfeeding peer counselor the next time you come in. Services are available in Spanish, Vietnamese, and Chinese. Other language services are also offered by phone via medical translation services.",phfewic.org,(310) 313-7662,"4700 Inglewood Blvd Ste 103 Culver City, CA 90230 ","https://s3-media1.fl.yelpcdn.com/bphoto/UUZZ2i6MAtUKTiWTRViY6g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/S5dV_3z2V6jE15vss29O7w/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/_otqPNRN6cvTRFZgIFDIKA/o.jpg,","Nutritionists,Lactation Services,Parenting Classes,",Culver City,90230
O2 Chiropractic and Wellness Center,nutritionists,"Let your body breathe...We offer rehabilitative services such as chiropractic, acupuncture, massage therapy, pilates and personal training to customize an individual and comprehensive treatment plan.

We are open Thursdays and Sundays for Massage, Pilates, Acupuncture and Personal Training only.",O2chiropracticandwellness.com,(310) 392-3929,"2817 Ocean Park Blvd Santa Monica, CA 90405 ","https://s3-media2.fl.yelpcdn.com/bphoto/WhAEDgNlR4WVKpC9cZINLg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/5YT-yTnInfaxmE5asrAZuw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ljkK0_eFiLVAmxOeaujddQ/o.jpg,","Chiropractors,Acupuncture,Massage Therapy,",Santa Monica,90405
The Renfrew Center of Los Angeles,nutritionists,"The Renfrew Center has been the pioneer in the treatment of eating disorders since 1985. As the nation's first residential eating disorder facility, now with 19 locations throughout the country, Renfrew has helped more than 85,000 adolescent girls and women with eating disorders move towards recovery. Renfrew provides women suffering from anorexia nervosa, bulimia nervosa, binge eating disorder, and related mental health problems with the tools they need to succeed in recovery and in life. Renfrew's extensive range of services includes residential, day treatment, intensive outpatient, and outpatient programs. Each treatment level is built upon The Renfrew Center Unified Treatment Model for Eating Disorders™, an evidence-based, emotion-focused therapy that addresses eating disorders and co-morbid symptoms. Within this model, individual and group therapy are enhanced with a diverse array of services to meet patients' needs. Renfrew accepts most major insurances and is a preferred provider for all levels of treatment.",renfrewcenter.com,(800) 736-3739,"12121 Wilshire Blvd Suite 601 Los Angeles, CA 90025 ","https://s3-media4.fl.yelpcdn.com/bphoto/qXnpY3_ZcuX6VWNyb82FXw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/1F5cM2fp3NFIcrAUHj14xQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/9HBp4jUlJp_bl06QvHePwA/o.jpg,","Psychologists,Nutritionists,",Los Angeles,90025
Yerberia Mexicana,nutritionists,,,(818) 493-9269,"8620 Van Nuys Blvd Ste D Los Angeles, CA 91402 ","https://s3-media2.fl.yelpcdn.com/bphoto/Yy8Sq7m8LPAozNEEDqatwQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/BxSlaqf0en1delJePljUWw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/u1KAQskLBQTUQOz5mp6EcA/o.jpg,","Weight Loss Centers,Nutritionists,Traditional Chinese Medicine,",Los Angeles,91402
UCLA Gonda Diabetes Center,nutritionists,"The UCLA Diabetes Program provides both primary and consultative diabetes care to referred patients. The program also incorporates key clinical research to investigate the pathophysiology, prevention, and cure of diabetes and its complications. Adult patients with both type 1 diabetes and type 2 diabetes are seen in the clinics and family members are considered an integral part of the care process. UCLA faculty physicians, nurses, technicians and educators provide patient care services. The Diabetes Program also works closely with other UCLA physicians skilled in the diagnosis and treatment of diabetic complications, creating a large, multidisciplinary network.

Our physicians are world leaders in the diagnosis and treatment of complex illnesses, and our hospitals are among the best in the country. Consistently ranked one of the top five hospitals in the nation and the best in the western United States by U.S. News &amp; World Report.

Our physicians are Peter Butler, MD, Anthony Heaney, MD, PhD, Matthew Freeby, MD, Sheila Ahmadi, MD, David Ahn, MD, Aarthi Arasu, MD, Dina Block, MD, Dianne Cheung, MD, Inder Chopra, MD, Christine Darwin, MD, Susan Davis, MD, David Lewis Geffner, MD, Yaroslav Gofnung, MD, Jennifer Han, MD, Vikram Kamdar, MD, Stanley Korenman, MD, Angela Leung, MD, Jelena Maletkovic, MD, Dorothy Martinez, MD, Arti Shah, MD, Na Shen, MD, Stephanie Smooke-Praw, MD, John Tsao, MD, and Janet Winikoff, MD.",uclahealth.org,(424) 325-5040,"200 UCLA Medical Plaza Ste 530 Los Angeles, CA 90095 ","https://s3-media3.fl.yelpcdn.com/bphoto/mYy-CM7vTt2rVcPqJss8zw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/YCAMHK8a5DuXOzYrPP8fGA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/xArMbQYJeyxPaVqcJrWINA/o.jpg,","Medical Centers,Nutritionists,Dietitians,",Los Angeles,90095
Transformational Health & Wellness,nutritionists,"We specialize in holistic health care and individualized wellness programs.  We offer integrative energy therapies, bodywork, aromatherapy with Young Living essential oils and QRA nutritional consultations. Muscle testing is used to find out exactly what's needed to enable each person to realize their optimum health, well-being and energy.  We'll find the root cause and offer solutions and relief for chronic pain and injuries, anxiety, depression, cardiovascular disease, migraines, menopausal symptoms, sleep, digestive, and weight issues.   Retreat-like setting in the hills of Topanga surrounded by the beauty of nature. only 20 minutes from the Westside or Valley.   We offer remote services to augment our hands on healing modalities: remote energy balancing sessions, remote nutritional consults, remote emotional release sessions. Since we are all connected through the quantum field, remote sessions can be even more powerful than hands on healing modalities.",pamelamcbride.com,(310) 455-0951,"Topanga, CA 90290 ","https://s3-media4.fl.yelpcdn.com/bphoto/XWzJTKnxZ-YGIN0KuA_2VA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/4LCw-rCfLLlSJOIqtXq3Qg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/RaHW0QLmguzKzLPhND0pLA/o.jpg,","Massage Therapy,Nutritionists,Naturopathic/Holistic,",Topanga,90290
Body by BB,nutritionists,"BB is a certified trainer, fitness nutritionist, women specialist, and movement coach who trains people to move better, live healthier, and feel stronger and happier. 
If you really want a healthier you, BB can make it happen!",bodybybb.com,(310) 482-0353,"1411 Lincoln Blvd Ste C Shape90291 Venice, CA 90291 ","https://s3-media3.fl.yelpcdn.com/bphoto/Uigl142L7lPD9sMXoMcsDw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/LAL9Ny54KU0AVHO_-C3ZsA/o.jpg,","Trainers,Pilates,Nutritionists,",Venice,90291
Advanced Wellness Center,nutritionists,"At the Advanced Wellness Center your wellness is our goal. By treating you, in addition to your symptoms, our chiropractors, massage therapists, acupuncturists, naturopaths and practitioners seek to address the root cause of what keeps you from being your physical and emotional best.

Pain, fatigue and hormonal imbalances do not have to be part of your life. We provide you with a plan for wellness that focuses on the prevention of illness and promotes a healthy body and mind. Practitioners work together – combining years of experience in alternative medical specialties — to ensure an optimal outcome for every patient. Your wellness is the result of comprehensive, holistic care.

Our team has more than 100 combined years of experience in:

- Oriental Medicine
- Acupuncture &amp; Chinese Herbs
- Nutritional counseling
- Weight loss
- Chiropractic care
- Massage
- Naturopathic Medicine
- Rehabilitation",advancedwellness.org,(562) 795-6680,"14340 Bolsa Chica Rd Ste G Westminster, CA 92683 ","https://s3-media1.fl.yelpcdn.com/bphoto/VYIR19FnZ97EiR4ytUkxEg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/nLVISscw12dKXt1YOVJS2w/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/jboTgTxZ0boF5T8PRMzNqg/o.jpg,","Chiropractors,Nutritionists,Acupuncture,",Westminster,92683
Vitality Health Center,nutritionists,"We work holistically. We believe in thriving. We honor the body completely, which includes mind and spirit. By addressing you as a whole, we are able to provide wellness. The medical field has a wide spectrum for health. In wellness, we narrow that down to your specific being. We evaluate your posture, your ROM, your diet, your relationships, your entire lifestyle. Happiness is part of wellness. When you are able to tap into your inherent joy, you thrive. When your body is balanced, you thrive. When your work and relationships are fulfilling, you thrive.
It all starts with you. And we can evaluate and treat you to guide you to your optimal self. It's time to live the life you love. It's time to take back your health. It's time to be well and be happy.",thevitalityhealthcenter.com,(310) 396-3635,"2232 Santa Monica Blvd Ste 101 Santa Monica, CA 90404 ","https://s3-media1.fl.yelpcdn.com/bphoto/91uUn9LJX-A50KPeoI1jjw/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/nFJgU99drOHhRarW7pBmcw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/n8DF5oOrNEUOPGZuefQYhQ/o.jpg,","Chiropractors,Nutritionists,Physical Therapy,",Santa Monica,90404
